DAY_WEEK,CITY,RAIL,MAN_COLL,LATITUDE,WEATHER1,HARM_EV,MINUTE,WEATHER2,HOSP_HR,WEATHER,PEDS,ARR_HOUR,STATE,CF2,TWAY_ID,TWAY_ID2,PERSONS,CF3,WRK_ZONE,FATALS,NOT_MIN,ROUTE,DRUNK_DR,REL_ROAD,SCH_BUS,COUNTY,YEAR,MONTH,ST_CASE,CF1,NOT_HOUR,MILEPT,LGT_COND,VE_TOTAL,SP_JUR,HOSP_MN,VE_FORMS,NHS,ARR_MIN,LONGITUD,DAY,HOUR
4,1760,0000000,2,36.15778056,1,12,58,0,99,1,0,99,47,0,US-70 SR-24 CHARLOTTE PK,,2,0,0,1,99,2,0,1,0,37,2015,4,470231,0,99,114,1,2,0,99,2,0,99,-86.80071944,22,5
7,1760,0000000,0,36.17983889,1,8,3,0,88,1,1,99,47,0,GARFIELD ST,DELTA AVE,1,0,0,1,99,6,0,1,0,37,2015,3,470239,0,99,1,3,1,0,88,1,0,99,-86.79853889,28,20
4,1760,0000000,1,36.16445,1,12,4,0,99,1,0,99,47,0,I-40,,7,0,0,2,99,1,0,1,0,37,2015,3,470244,0,99,285,6,3,0,99,3,1,99,-86.61501111,25,6
7,1760,0000000,2,36.11541111,1,12,12,0,99,1,0,99,47,0,I-40,,3,0,0,2,99,1,2,1,0,37,2015,5,470273,0,99,82,3,3,0,99,3,1,99,-86.91741111,16,2
1,1760,0000000,0,36.18641944,2,24,43,0,88,2,0,99,47,0,SR-155 BRILEY PKWY,,1,0,0,1,99,3,0,4,0,37,2015,5,470326,0,99,247,2,1,0,88,1,1,99,-86.86256944,31,23
1,1760,0000000,0,36.12735,1,35,47,0,99,1,0,99,47,0,I-40,,3,0,0,2,99,1,0,4,0,37,2015,5,470341,0,99,94,1,1,0,99,1,1,99,-86.90171944,24,13
5,1760,0000000,2,36.1958,1,12,40,0,99,1,0,99,47,0,SR-45 OLD HICKORY BLVD,,2,0,0,1,99,3,1,1,0,37,2015,6,470343,0,99,159,3,2,0,99,2,1,99,-86.61933056,4,0
7,1760,0000000,0,36.14356111,1,33,33,0,99,1,0,99,47,0,EDGEHILL AVE,,1,0,0,1,99,6,0,4,0,37,2015,6,470363,0,99,3,1,2,0,99,2,0,99,-86.79488889,20,14
4,1760,0000000,6,36.17281111,10,12,51,0,99,10,0,99,47,0,SR-251 RIVER ROAD PK,,3,0,0,1,99,3,0,1,0,37,2015,5,470376,0,99,32,2,2,0,99,2,0,99,-86.94586111,20,22
2,1760,0000000,0,36.19001111,1,1,99,0,88,1,0,99,47,0,OLD LEBANON DIRT RD,,1,0,0,1,99,6,1,1,0,37,2015,6,470390,0,99,4,2,1,0,88,1,0,99,-86.61203056,15,99
1,1760,0000000,6,36.24761111,1,12,36,0,99,1,0,99,47,0,US-41A SR-112 CLARKSVILLE PK,DRY FORK RD,2,0,0,1,99,2,1,1,0,37,2015,6,470425,0,99,37,1,2,0,99,2,0,99,-86.836,28,14
7,1760,0000000,6,36.03993889,1,12,12,0,99,1,0,99,47,0,I-65 RAMP,,2,0,0,1,99,1,0,1,0,37,2015,5,470437,0,99,3,3,2,0,99,2,1,99,-86.78228889,30,21
6,1760,0000000,0,36.20626944,1,8,12,0,99,1,1,99,47,0,US-431 SR-65 W TRINITY LN,,1,0,0,1,99,2,0,1,0,37,2015,7,470441,0,99,3,3,1,0,99,1,0,99,-86.77435,17,23
7,1760,0000000,6,36.16153056,1,12,39,0,99,1,0,99,47,0,40TH AVE N,ALBION ST,3,0,0,1,99,6,0,1,0,37,2015,5,470485,0,99,7,1,2,0,99,2,0,99,-86.83633056,2,17
3,1760,0000000,0,36.16163889,1,19,7,0,88,1,0,99,47,0,COMMERCE ST,,2,0,0,1,99,6,0,4,0,37,2015,7,470486,0,99,2,3,1,0,88,1,0,99,-86.77988889,14,23
2,1760,0000000,2,36.11018056,1,12,42,0,99,1,0,99,47,0,SR-155 THOMPSON LN,,3,0,0,1,99,3,0,1,0,37,2015,8,470500,0,99,21,1,2,0,99,2,1,99,-86.73638056,3,18
2,1760,0000000,0,36.05608056,1,32,53,0,99,1,0,99,47,0,US-31A/41A SR-11 NOLENSVILLE P,,1,0,0,1,99,2,0,4,0,37,2015,8,470503,0,99,52,3,1,0,99,1,1,99,-86.71558056,10,4
2,1760,0000000,0,36.16978889,1,1,28,0,99,1,0,99,47,0,S 14TH ST,,1,0,0,1,99,6,1,1,0,37,2015,8,470526,0,99,21,3,2,0,99,2,0,99,-86.74696111,3,22
4,1760,0000000,6,36.21801111,1,12,30,0,99,1,0,99,47,0,SR-45 OLD HICKORY BLVD,,3,0,0,1,99,3,0,1,0,37,2015,8,470529,0,99,143,1,2,0,99,2,1,99,-86.62391111,5,13
6,1760,0000000,0,36.17258889,1,1,25,0,88,1,0,99,47,0,I-40,,1,0,0,1,99,1,1,4,0,37,2015,8,470554,0,99,162,3,1,0,88,1,1,99,-86.79971944,14,3
7,1760,0000000,0,36.10326944,1,8,99,0,88,1,1,99,47,0,BELL RD,,1,0,0,1,99,6,0,1,0,37,2015,8,470555,0,99,24,2,1,0,88,1,0,99,-86.62751944,15,99
5,1760,0000000,0,36.03621111,1,5,46,0,99,1,0,99,47,0,I-24,,1,0,0,1,99,1,0,1,0,37,2015,8,470573,0,99,251,2,1,0,99,1,1,99,-86.64468889,20,21
1,1760,0000000,0,36.12961944,1,8,53,0,99,1,1,99,47,0,US-41/70S SR-1 MURFREESBORO RD,,1,0,0,1,99,2,0,1,0,37,2015,9,470585,0,99,219,1,1,0,99,1,1,99,-86.71486944,6,17
4,1760,0000000,6,36.11981944,10,12,0,0,99,10,0,99,47,0,I-440 FOUR-FORTY PKWY,,9,0,0,1,99,1,1,1,0,37,2015,8,470594,14,99,55,1,3,0,99,3,1,99,-86.76601111,19,16
1,1760,0000000,0,36.02738889,1,32,53,0,99,1,0,99,47,0,SR-100,,1,0,0,1,99,3,0,4,0,37,2015,8,470602,0,99,23,1,1,0,99,1,0,99,-87.01106944,2,13
6,1760,0000000,6,36.06666944,1,12,29,0,99,1,0,99,47,0,US-31A/41A SR-11 NOLENSVILLE P,NORTHCREST DR,2,0,0,1,99,2,0,1,0,37,2015,8,470635,0,99,60,3,2,0,99,2,1,99,-86.71793889,28,20
4,1760,0000000,0,36.15003889,10,33,99,0,99,10,0,99,47,0,ROYAL PKWY,,1,0,0,1,99,6,0,4,0,37,2015,9,470648,0,99,17,3,1,0,99,1,0,99,-86.67593056,30,99
3,1760,0000000,0,36.24526111,2,30,17,0,88,2,0,99,47,0,OLD HICKORY BLVD,,1,0,0,1,99,6,0,4,0,37,2015,9,470656,0,99,26,1,1,0,88,1,0,99,-86.9019,29,8
2,1760,0000000,6,36.15725,1,12,0,0,99,1,0,99,47,0,VISCO DR,,2,0,0,1,99,6,1,1,0,37,2015,10,470676,0,99,13,2,2,0,99,2,0,99,-86.75195,5,6
3,1760,0000000,0,36.1533,1,1,26,0,99,1,0,99,47,0,4TH AVE S,ELM ST,2,0,0,1,99,6,0,1,0,37,2015,10,470706,0,99,6,1,2,0,99,2,1,99,-86.77218056,6,15
4,1760,0000000,0,36.13451944,1,24,36,0,88,1,0,99,47,0,SR-255 DONELSON PK,,1,0,0,1,99,3,1,4,0,37,2015,10,470707,0,99,87,3,1,0,88,1,1,99,-86.6635,7,1
4,1760,0000000,0,36.1747,1,59,30,0,99,1,0,99,47,0,I-24 RAMP,,1,0,0,1,99,1,1,8,0,37,2015,10,470708,0,99,144,3,1,0,99,1,1,99,-86.77096944,7,3
2,1760,0000000,6,36.14896111,1,12,58,0,99,1,0,99,47,0,APPLETON DR,ELM HILL PK,5,0,0,1,99,6,0,1,0,37,2015,8,470713,0,99,45,1,3,0,99,3,0,99,-86.70333889,31,6
7,1760,0000000,0,36.04516944,1,24,50,0,88,1,0,99,47,0,I-65,,1,0,0,1,99,1,1,4,0,37,2015,10,470714,0,99,7,2,1,0,88,1,1,99,-86.7797,10,17
7,1760,0000000,6,36.17585,1,12,40,0,99,1,0,99,47,0,COCKRILL ST,14TH AVE,5,0,0,1,99,6,0,1,0,37,2015,10,470718,0,99,13,1,2,0,99,2,0,99,-86.80431111,10,12
1,1760,0000000,0,36.12651944,1,1,35,0,99,1,0,99,47,0,I-24,,4,0,0,1,99,1,1,1,0,37,2015,10,470728,0,99,172,2,1,0,99,1,1,99,-86.72833056,11,3
3,1760,0000000,0,36.06251944,10,52,21,0,88,10,0,99,47,0,BELLEVUE RD,,1,0,0,1,99,6,1,4,0,37,2015,11,470793,0,99,6,2,1,0,88,1,0,99,-86.93341944,17,1
3,1760,0000000,6,36.37710278,10,12,36,0,88,10,0,99,47,0,US-431 SR-65 WHITES CREEK PK,COOPERTOWN RD,2,0,0,1,99,2,1,1,0,37,2015,9,470809,0,99,147,1,2,0,88,2,0,99,-86.893675,29,14
2,1760,0000000,0,36.16588056,2,8,47,0,99,2,1,99,47,0,CHARLOTTE AVE,5TH AVE N,1,0,0,1,99,6,0,1,0,37,2015,11,470824,0,99,7,3,1,0,99,1,0,99,-86.78186111,30,17
3,1760,0000000,0,36.14013056,1,8,55,0,99,1,1,99,47,0,MASSMAN DR,,1,0,0,1,99,6,0,1,0,37,2015,11,470825,0,99,13,3,1,0,99,1,0,99,-86.70955,24,21
1,1760,0000000,2,36.05483056,2,12,51,0,99,2,0,99,47,0,POPLAR CREEK RD,,3,0,0,2,99,6,1,1,0,37,2015,10,470840,0,99,4,1,2,0,99,2,0,99,-86.95811111,25,15
6,1760,0000000,0,36.18058889,1,8,1,0,99,1,1,99,47,0,US-41A SR-12 ROSA L PARKS BLVD,GARFIELD ST,2,0,0,1,99,2,0,1,0,37,2015,12,470847,0,99,11,3,1,0,99,1,0,99,-86.79635,11,17
7,1760,0000000,6,36.04493056,10,12,53,0,99,10,0,99,47,0,SR-254,,2,0,0,1,99,3,1,1,0,37,2015,12,470848,0,99,145,3,2,0,99,2,1,99,-86.66458889,19,0
5,1760,0000000,0,36.28643056,1,8,12,0,88,1,1,99,47,0,US-31W/41 SR-11 DICKERSON PK,,2,0,0,1,99,2,0,1,0,37,2015,12,470851,0,99,207,3,1,0,88,1,0,99,-86.7451,3,17
1,1760,0000000,6,36.10561944,1,12,57,0,88,1,0,99,47,0,US-41/70S SR-1 MURFREESBORO PK,EZELL PK,2,0,0,1,99,2,1,1,0,37,2015,12,470862,0,99,249,2,2,0,88,2,1,99,-86.6718,20,3
3,1760,0000000,0,36.08066111,1,8,28,0,99,1,1,99,47,0,US-31A/41A SR-11 NOLENSVILLE P,,1,0,0,1,99,2,0,1,0,37,2015,12,470867,0,99,71,3,1,0,99,1,1,99,-86.72666944,15,18
2,1760,0000000,2,36.11056111,2,12,11,0,99,2,0,99,47,0,I-40,,2,0,0,1,99,1,0,1,0,37,2015,10,470886,0,99,77,2,2,0,99,2,1,99,-86.92391111,26,2
2,1760,0000000,0,36.07701111,2,8,31,0,99,2,1,99,47,0,US-41/70S SR-1 MURFREESBORO RD,,1,0,0,1,99,2,0,1,0,37,2015,12,470889,0,99,276,3,1,0,99,1,1,99,-86.64128889,21,5
5,1760,0000000,0,36.2516,1,8,37,0,99,1,1,99,47,0,E WEBSTER ST,,1,0,0,1,99,6,0,1,0,37,2015,12,470904,0,99,7,3,1,0,99,1,0,99,-86.71683889,31,18
4,1760,0000000,0,36.08558056,1,33,4,0,88,1,0,99,47,0,I-24 RAMP,,1,0,0,1,99,1,0,4,0,37,2015,8,470910,0,99,42,1,1,0,88,1,1,99,-86.70135,12,15
3,1760,0000000,0,36.19455,1,5,38,0,99,1,0,99,47,0,SR-45/265 OLD HICKORY BLVD,,3,0,0,1,99,3,0,1,0,37,2015,12,470915,14,99,160,2,2,0,99,2,1,99,-86.61851944,29,19
6,1760,0000000,0,36.27348889,1,8,59,0,99,1,1,99,47,0,NESBITT LN,,2,0,0,1,99,6,0,4,0,37,2016,1,470008,0,99,5,5,1,0,99,1,0,99,-86.7183,1,16
6,1760,0000000,0,36.09643889,1,43,12,0,99,1,0,99,47,0,US-70S SR-1 MEMPHIS-BRISTOL HW,,1,0,0,1,99,2,0,4,0,37,2016,1,470020,0,99,105,3,1,0,99,1,1,99,-86.87741111,1,4
5,1760,0000000,2,36.14296944,1,12,3,0,99,1,0,99,47,0,BELL RD,,3,0,0,1,99,6,0,1,0,37,2016,1,470084,0,99,52,3,2,0,99,2,0,99,-86.62688889,14,20
7,1760,0000000,2,36.24101111,1,12,46,0,99,1,0,99,47,0,US-31E SR-6 GALLATIN PK,,8,0,0,1,99,2,0,1,0,37,2016,1,470092,0,99,169,1,3,0,99,3,1,99,-86.72341944,30,12
5,1760,0000000,0,36.01433889,10,42,53,0,99,10,0,99,47,0,SR-96/100,,1,0,0,1,99,3,0,4,0,37,2016,1,470097,0,99,3,1,1,0,99,1,0,99,-87.04043056,21,15
4,1760,0000000,2,36.23101111,1,12,17,0,99,1,0,99,47,0,US-41A SR-112 CLARKSVILLE PK,,2,0,0,1,99,2,0,1,0,37,2016,3,470118,0,99,25,3,2,0,99,2,0,99,-86.83308889,2,18
7,1760,0000000,6,36.14171944,1,12,42,0,88,1,0,99,47,0,US-31 SR-6 8TH AVE S,EDGEHILL AVE CHESTNUT ST,8,0,0,1,99,2,1,1,0,37,2016,3,470134,0,99,76,3,3,0,88,3,0,99,-86.77866944,5,21
4,1760,0000000,0,36.05658889,1,1,41,0,99,1,0,99,47,0,I-24,,1,0,0,1,99,1,1,3,0,37,2016,3,470147,0,99,229,2,1,0,99,1,1,99,-86.67606111,16,21
1,1760,0000000,6,36.07948889,2,12,99,0,99,2,0,99,47,0,US-41/70S SR-1 MURFREESBORO RD,EDGE-O-LAKE DR,5,0,0,1,99,2,1,1,0,37,2016,3,470157,0,99,273,3,2,0,99,2,1,99,-86.6446,20,99
1,1760,0000000,0,36.07356111,2,30,53,0,99,2,0,99,47,0,ANDERSON RD,,2,0,0,1,99,6,1,4,0,37,2016,2,470160,0,99,8,1,1,0,99,1,0,99,-86.62021944,14,12
4,1760,0000000,1,36.08931944,1,12,42,0,88,1,0,99,47,0,US-41/70S SR-1 MURFREESBORO RD,,2,0,0,1,99,2,0,1,0,37,2016,3,470177,0,99,266,1,2,0,88,2,1,99,-86.65013056,16,8
2,1760,0000000,6,36.06508889,1,12,40,0,99,1,0,99,47,0,US-31A/41A SR-11 NOLENSVILLE P,,2,0,0,1,99,2,0,1,0,37,2016,4,470193,0,99,59,1,2,0,99,2,1,99,-86.71731944,4,10
7,1760,0000000,0,36.17358889,1,1,23,0,99,1,0,99,47,0,SR-45 OLD HICKORY BLVD,SR-265 CENTRAL PK,1,0,0,1,99,3,0,1,0,37,2016,3,470208,0,99,177,3,1,0,99,1,0,99,-86.60215,19,21
1,1760,0000000,0,36.10508056,1,8,55,0,99,1,1,99,47,0,HILLSBORO CIR,BANDYWOOD DR,2,0,0,1,99,6,0,1,0,37,2016,4,470268,0,99,7,1,1,0,99,1,0,99,-86.81953056,24,15
6,1760,0000000,0,36.25491944,10,35,38,0,99,10,0,99,47,0,DUE WEST AVE,,1,0,0,1,99,6,0,4,0,37,2016,4,470277,0,99,7,1,1,0,99,1,0,99,-86.7454,8,16
3,1760,0000000,0,36.13166944,1,1,14,0,99,1,0,99,47,0,I-65,,3,0,0,1,99,1,0,4,0,37,2016,4,470293,0,99,71,3,1,0,99,1,1,99,-86.77408889,26,5
7,1760,0000000,0,36.24721111,1,8,50,0,99,1,1,99,47,0,SR-11 DICKERSON PK,,2,0,0,1,99,3,0,1,0,37,2016,4,470305,0,99,179,3,1,0,99,1,0,99,-86.7567,23,21
7,1760,0000000,0,36.08225,2,8,25,0,99,2,1,99,47,0,US-31A/41A SR-11 NOLENSVILLE P,,1,0,0,1,99,2,0,1,0,37,2016,3,470332,0,99,72,3,1,0,99,1,1,99,-86.72711944,12,19
4,1760,0000000,0,36.14388056,1,5,20,0,99,1,0,99,47,0,US-41/70S SR-1 MURFREESBORO RD,PARRIS AVE,2,0,0,1,99,2,0,1,0,37,2016,5,470333,0,99,198,2,1,0,99,1,1,99,-86.7476,11,2
1,1760,0000000,0,36.17125,1,25,17,0,99,1,0,99,47,0,SR-155,,1,0,0,1,99,3,1,4,0,37,2016,5,470337,0,99,259,1,1,0,99,1,1,99,-86.86925,22,18
2,1760,0000000,6,36.04573889,1,12,3,0,99,1,0,99,47,0,SR-254 BELL RD,BLUE HOLE RD,11,0,0,1,99,3,0,1,0,37,2016,4,470393,0,99,140,1,6,0,99,6,1,99,-86.67435,18,18
6,1760,0000000,0,36.13343056,1,8,4,0,99,1,1,99,47,0,I-440 PKWY,,1,0,0,1,99,1,0,8,0,37,2016,4,470402,0,99,18,3,1,0,99,1,1,99,-86.81938889,22,20
1,1760,0000000,7,36.17086944,1,12,20,0,99,1,0,99,47,0,I-40,,3,0,0,1,99,1,1,1,0,37,2016,6,470411,0,99,160,5,2,0,99,2,1,99,-86.80436944,12,20
2,1760,0000000,6,36.04288611,10,12,15,0,88,10,0,99,47,0,US-41/70S MURFREESBORO RD,SR-171 HOBSON PK/OLD HICKORY B,3,0,0,1,99,2,0,1,0,37,2016,5,470426,14,99,307,3,3,0,88,3,1,99,-86.60653889,2,5
2,1760,0000000,0,36.11108056,1,5,19,0,88,1,0,99,47,0,SR-155 THOMPSON LN,EUGENIA AVE,2,0,0,1,99,3,0,1,0,37,2016,5,470433,14,99,11,1,2,0,88,2,1,99,-86.75446944,16,14
6,1760,0000000,0,36.25341944,1,17,55,0,99,1,0,99,47,0,LITTLE MARROWBONE RD,,1,0,0,1,99,6,0,4,0,37,2016,4,470441,0,99,4,5,1,0,99,1,0,99,-86.96896111,22,18
3,1760,0000000,0,36.05278889,1,52,41,0,88,1,0,99,47,0,I-24,,1,0,0,1,99,1,0,4,0,37,2016,5,470470,0,99,230,1,1,0,88,1,1,99,-86.67198056,31,19
3,1760,0000000,6,36.0453,1,12,28,0,99,1,0,99,47,0,SR-254 BELL RD OLD HICKORY BLV,BENZING RD,2,0,0,1,99,3,1,1,0,37,2016,5,470471,0,99,123,1,2,0,99,2,1,99,-86.70168056,31,14
6,1760,0000000,2,36.14896944,2,12,24,0,99,2,0,99,47,0,US-31/41 SR-6 ROSA L. PARKS BL,,2,0,0,1,99,2,0,1,0,37,2016,6,470493,0,99,81,3,2,0,99,2,1,99,-86.77913889,3,21
4,1760,0000000,1,36.03976944,1,12,37,0,99,1,0,99,47,0,SR-254 OLD HICKORY BLVD,GRANNY WHITE PK,4,0,0,1,99,3,0,1,0,37,2016,6,470494,0,99,55,1,2,0,99,2,1,99,-86.81498056,8,16
7,1760,0000000,0,36.14758056,1,24,25,0,19,1,0,19,47,0,I-65 RAMP,,1,0,0,1,25,1,0,3,0,37,2016,7,470508,0,19,186,1,1,0,44,1,1,31,-86.77835,16,19
6,1760,0000000,6,36.02053889,1,12,32,0,99,1,0,99,47,0,I-24,,3,0,0,1,99,1,1,1,0,37,2016,5,470516,0,99,264,2,2,0,99,2,1,99,-86.62761944,6,20
4,1760,0000000,0,36.13776111,10,5,15,0,19,10,0,19,47,14,SR-251 RIVER RD PK,,3,0,0,1,15,3,0,1,0,37,2016,7,470529,1,19,60,5,2,0,56,2,0,33,-86.9494,20,19
7,1760,0000000,0,36.09176944,2,34,32,0,99,2,0,99,47,0,HARDING PL,,3,0,0,1,99,6,0,4,0,37,2016,8,470575,0,99,23,1,1,0,99,1,0,99,-86.83423889,6,17
4,1760,0000000,0,36.15908889,1,8,17,0,23,1,1,23,47,0,CLIFTON AVE,,1,0,0,1,17,6,0,1,0,37,2016,8,470605,0,23,7,3,1,0,35,1,0,21,-86.82233889,24,23
7,1760,0000000,0,36.1675,1,8,35,0,88,1,1,22,47,0,I-40,,2,0,0,1,35,1,0,1,0,37,2016,8,470606,0,22,153,2,1,0,88,1,1,42,-86.8161,27,22
1,1760,0000000,2,36.03931111,1,12,30,0,22,1,0,21,47,0,SR-254 OLD HICKORY BLVD,,3,0,0,1,29,3,0,1,0,37,2016,7,470610,0,21,105,3,2,0,5,2,1,32,-86.72906111,31,21
5,1760,0000000,0,36.1528,1,21,51,0,1,1,0,0,47,0,ACORN DR,,1,0,0,1,51,6,0,4,0,37,2016,9,470618,0,0,12,2,1,0,20,1,0,58,-86.70046944,1,0
4,1760,0000000,0,36.15058889,1,1,30,0,4,1,0,4,47,0,I-40,,1,0,0,1,28,1,1,1,0,37,2016,8,470633,0,4,121,3,1,0,52,1,1,42,-86.86531944,3,4
5,1760,0000000,0,36.22811111,1,34,5,0,88,1,0,99,47,0,I-65,,1,0,0,1,99,1,1,3,0,37,2016,8,470634,0,99,132,3,1,0,88,1,1,99,-86.77241944,4,19
1,1760,0000000,0,36.20885,99,38,99,0,88,99,0,13,47,0,W HAMILTON RD,,1,0,0,1,19,6,1,4,0,37,2016,9,470635,0,13,4,9,1,0,88,1,0,30,-86.83351111,4,99
2,1760,0000000,0,36.22813889,1,14,1,0,13,1,0,13,47,0,SR-155 BRILEY PKWY,,1,0,0,1,1,3,0,2,0,37,2016,5,470649,0,13,207,1,2,0,45,1,1,16,-86.84626944,30,13
1,1760,0000000,6,36.05958056,1,12,2,0,99,1,0,99,47,0,SR-254 BELL RD,,3,0,0,1,99,3,0,1,0,37,2016,8,470660,0,99,164,3,2,0,99,2,1,99,-86.64106111,28,3
2,1760,0000000,0,36.1708,1,8,8,0,88,1,1,0,47,0,I-40,,1,0,0,1,8,1,0,1,0,37,2016,9,470664,0,0,161,3,1,0,88,1,1,14,-86.80451111,19,0
1,1760,0000000,0,36.0875,1,1,14,0,19,1,0,19,47,0,I-24 RAMP,,4,0,0,2,14,1,1,2,0,37,2016,9,470666,0,19,201,5,1,0,39,1,1,18,-86.70085,11,19
2,1760,0000000,0,36.04713056,1,8,28,0,99,1,2,99,47,0,NONE,,2,0,0,1,99,8,0,1,0,37,2016,8,470678,0,99,0,1,1,0,99,1,0,99,-86.7178,15,17
3,1760,0000000,0,36.28955,1,1,21,0,88,1,0,2,47,0,I-24,,1,0,0,1,20,1,1,3,0,37,2016,9,470685,0,2,75,3,1,0,88,1,1,29,-86.80958889,27,2
2,1760,0000000,2,36.21721944,10,12,29,0,12,10,0,11,47,0,US-31E SR-6 ELLINGTON PKWY,,2,0,0,1,31,2,0,1,0,37,2016,9,470692,0,11,139,1,2,0,9,2,1,38,-86.74748889,26,11
7,1760,0000000,0,36.19053056,1,8,12,0,19,1,1,19,47,0,GALLATIN AVE,,1,0,0,1,12,6,0,1,0,37,2016,10,470704,0,19,18,3,1,0,34,1,0,17,-86.74541111,1,19
4,1760,0000000,0,36.0672,1,8,17,0,88,1,1,23,47,0,US-41 SR-1 MURFREESBORO RD,,1,0,0,1,17,2,0,1,0,37,2016,10,470710,0,23,285,3,1,0,88,1,1,27,-86.63103056,5,23
2,1760,0000000,0,36.06701111,1,42,37,0,88,1,0,11,47,0,NORTHCREST DR,,1,0,0,1,37,6,0,4,0,37,2016,10,470741,14,11,4,1,2,0,88,1,0,45,-86.72501944,17,11
1,1760,0000000,0,36.05368056,1,1,21,0,5,1,0,4,47,0,I-65,,1,0,0,1,21,1,1,4,0,37,2016,10,470749,0,4,14,2,1,0,11,1,1,31,-86.77551944,16,4
4,1760,0000000,0,36.05983056,1,9,40,0,88,1,1,99,47,0,US-41/70S SR-1 MURFREESBORO RD,,1,0,0,1,99,2,0,1,0,37,2016,10,470750,0,99,292,1,1,0,88,1,1,99,-86.62303056,19,14
7,1760,0000000,0,36.12706944,1,5,48,0,88,1,0,15,47,0,I-440 RAMP,,3,0,0,2,48,1,0,1,0,37,2016,10,470755,14,15,77,1,2,0,88,2,1,56,-86.72778889,22,15
2,1760,0000000,0,36.14293056,1,8,50,0,88,1,1,13,47,0,I-40,,1,0,0,1,50,1,0,1,0,37,2016,11,470857,0,13,228,1,1,0,88,1,1,57,-86.70681111,21,13
4,1760,0000000,0,36.20308889,1,1,99,0,88,1,0,23,47,0,TULIP GROVE RD,,1,0,0,1,30,6,1,1,0,37,2016,11,470865,0,23,22,3,1,0,88,1,0,38,-86.59161111,16,99
6,1760,0000000,0,36.2065,1,8,0,0,88,1,1,0,47,0,US-431 SR-65 W TRINITY LN,,1,0,0,1,0,2,0,1,0,37,2016,11,470872,0,0,4,3,1,0,88,1,1,5,-86.77641944,18,0
1,1760,0000000,0,36.26736111,1,1,27,0,16,1,0,16,47,0,SR-45 ROBINSON RD,,1,0,0,1,28,3,1,4,0,37,2016,11,470891,0,16,99,5,1,0,49,1,1,33,-86.66661944,27,16
2,1760,0000000,0,36.20486944,1,30,20,0,11,1,0,11,47,0,YOUNGS LN,,1,0,0,1,20,6,1,4,0,37,2016,11,470915,0,11,4,1,1,0,55,1,0,27,-86.80365,21,11
1,1760,0000000,0,36.07071944,2,53,6,0,21,2,0,21,47,0,HOPEDALE DR,,2,0,0,1,6,6,0,4,0,37,2016,12,470923,0,21,7,3,1,0,38,1,0,13,-86.71635,4,21
1,1760,0000000,0,36.12546111,1,32,32,0,88,1,0,2,47,0,I-24 RAMP,,1,0,0,1,34,1,1,4,0,37,2016,12,470925,0,2,173,3,1,0,88,1,1,48,-86.7299,11,2
1,1760,0000000,0,36.08281944,3,8,0,0,3,3,1,3,47,0,US-31A/41A SR-11 NOLENSVILLE P,,1,0,0,1,6,2,0,1,0,37,2016,12,470948,0,3,73,3,1,0,32,1,1,10,-86.72731944,18,3
7,1760,0000000,0,36.16991944,2,8,0,0,19,2,1,19,47,0,I-40,,3,0,0,1,6,1,0,2,0,37,2016,12,470960,23,19,158,2,2,0,41,1,1,18,-86.59068056,24,19
7,1760,0000000,0,36.07383889,2,8,55,0,99,2,1,99,47,0,OLD HICKORY BLVD,,1,0,0,1,99,6,0,1,0,37,2016,12,470963,0,99,0,2,1,0,99,1,1,99,-86.92073056,31,18
5,1760,0000000,0,36.20563056,10,8,11,0,21,10,1,21,47,0,E TRINITY LN,,1,0,0,1,12,6,0,1,0,37,2017,1,470031,0,21,2,3,1,0,36,1,0,17,-86.76526944,12,21
4,1760,0000000,0,36.04496111,10,8,54,0,21,10,1,20,47,0,SR-254 BELL RD,,2,0,0,1,54,3,0,1,0,37,2017,1,470034,0,20,144,3,1,0,18,1,1,58,-86.66645,18,20
1,1760,0000000,0,36.11498056,10,42,0,0,14,10,0,13,47,0,SR-251 OLD HICKORY BLVD,,1,0,0,1,39,3,0,4,0,37,2017,1,470041,0,13,87,1,1,0,15,1,1,48,-86.92306111,22,14
6,1760,0000000,2,36.09373889,10,12,0,0,3,10,0,3,47,0,BELL RD,,3,0,0,1,0,6,1,1,0,37,2017,1,470052,0,3,17,3,2,0,53,2,0,15,-86.62485,27,3
5,1760,0000000,6,36.2541,1,12,6,0,23,1,0,23,47,0,NEELYS BEND RD,,4,0,0,1,6,6,1,1,0,37,2017,2,470058,0,23,8,3,2,0,46,2,0,12,-86.70101111,2,23
2,1760,0000000,0,36.11491944,1,8,25,0,88,1,1,18,47,0,US-41 70S SR-1 MURFREESBORO RD,,1,0,0,1,25,2,0,1,0,37,2017,1,470071,0,18,235,3,1,0,88,1,1,30,-86.69388056,30,18
7,1760,0000000,0,36.16061111,1,30,58,0,17,1,0,17,47,0,SR-255 DONELSON PK,,1,0,0,1,58,3,0,4,0,37,2017,2,470073,0,16,106,5,1,0,25,1,1,3,-86.66436111,4,16
7,1760,0000000,0,36.15068889,2,8,38,0,5,2,1,4,47,0,US-31A 41A SR-11 2ND AVE,US-31A 41 SR-1 LAFAYETTE ST,1,0,0,1,38,2,0,1,0,37,2017,2,470148,0,4,186,3,1,0,2,1,1,42,-86.76795,18,4
