,DAY_WEEK,CITY,RAIL,MAN_COLL,LATITUDE,WEATHER1,HARM_EV,MINUTE,WEATHER2,HOSP_HR,WEATHER,PEDS,ARR_HOUR,STATE,CF2,TWAY_ID,TWAY_ID2,PERSONS,CF3,WRK_ZONE,FATALS,NOT_MIN,ROUTE,DRUNK_DR,REL_ROAD,SCH_BUS,COUNTY,YEAR,MONTH,ST_CASE,CF1,NOT_HOUR,HOUR,MILEPT,LGT_COND,VE_TOTAL,SP_JUR,HOSP_MN,VE_FORMS,NHS,ARR_MIN,LONGITUD,DAY
598,3,1760,0000000,0,36.27411111,1,7,12,0,20,1,0,20,47,0,I-24,,1,0,0,1,10,1,0,1,0,37,2018,10,470705,0,20,20,87.0,3,1,0,45,1,1,20,-86.79731944,2
599,7,1760,0000000,0,36.20623889,1,8,0,0,19,1,1,19,47,0,US-431 SR-65 W TRINITY LN,,1,0,0,1,4,2,0,4,0,37,2018,10,470711,0,19,19,2.0,3,1,0,20,1,1,10,-86.77303889,6
600,7,1760,0000000,1,36.06496944,1,12,40,0,99,1,0,3,47,0,I-24,,3,0,0,1,40,1,0,1,0,37,2018,10,470712,0,3,3,219.0,2,3,0,99,3,1,46,-86.68506111,6
601,3,1760,0000000,0,36.19993056,1,33,55,0,21,1,0,21,47,0,US-70 SR-24 LEBANON PK,,1,0,0,1,55,2,0,3,0,37,2018,8,470721,0,20,20,231.0,3,1,0,32,1,1,1,-86.61898056,28
602,2,1760,0000000,0,36.17241111,1,8,41,0,21,1,1,20,47,0,SR-45 OLD HICKORY BLVD,,1,0,0,1,40,3,1,1,0,37,2018,10,470724,0,20,20,177.0,2,1,0,13,1,1,44,-86.60186944,8
603,6,1760,0000000,1,36.01751111,1,12,9,0,8,1,0,8,47,0,I-24,,2,0,0,1,9,1,0,1,0,37,2018,10,470725,0,8,8,266.0,1,2,0,56,2,1,19,-86.62376944,5
604,6,1760,0000000,0,36.11626944,1,1,41,0,15,1,0,14,47,0,I-440,,6,0,0,1,39,1,0,3,0,37,2018,11,470744,0,14,14,40.0,1,2,0,3,2,1,48,-86.78963056,16
605,2,1760,0000000,0,36.12666111,2,59,48,0,88,2,0,0,47,0,CR-DAVIDSON DR,,1,0,0,1,14,4,1,4,0,37,2018,11,470772,0,0,23,1.0,3,1,0,88,1,0,25,-86.90305,5
606,3,1760,0000000,6,36.13188889,2,12,48,0,6,2,0,5,47,0,US-70 SR-24 CHARLOTTE PK,I-40 RAMP,2,0,0,1,47,2,0,1,0,37,2018,11,470779,0,5,5,56.0,3,2,0,17,2,1,55,-86.89553056,6
607,5,1760,0000000,0,36.17813889,1,8,21,0,17,1,1,17,47,0,SR-45 OLD HICKORY BLVD,I-40 RAMP,1,0,0,1,21,3,0,1,0,37,2018,11,470846,0,17,17,174.0,2,1,0,52,1,1,29,-86.60501944,22
608,6,1760,0000000,0,36.20668056,2,8,19,0,1,2,1,1,47,0,US-431 SR-65 W TRINITY LN,,1,0,0,1,19,2,0,1,0,37,2018,11,470847,0,1,1,6.0,3,1,0,43,1,1,24,-86.77878889,30
609,3,1760,0000000,0,36.19336111,1,8,18,0,18,1,1,17,47,0,OLD LEBANON DIRT RD,,1,0,0,1,16,6,0,1,0,37,2018,11,470851,0,17,17,17.0,2,1,0,18,1,0,27,-86.58041111,20
610,6,1760,0000000,0,36.12783889,2,35,9,0,19,2,0,19,47,0,I-40,,3,0,0,2,10,1,0,4,0,37,2018,11,470855,0,19,19,94.0,2,1,0,47,1,1,29,-86.90118889,30
611,2,1760,0000000,0,36.10943889,10,8,33,0,88,10,1,17,47,0,SR-155 BRILEY PKWY,I-40 RAMP,4,0,0,1,31,3,0,1,0,37,2018,12,470858,0,17,17,29.0,3,3,0,88,3,1,39,-86.72198056,3
612,3,1760,0000000,2,35.99191111,1,12,25,0,88,1,0,3,47,0,BURKITT RD,WHITTEMORE LN,2,0,0,1,25,6,2,1,0,37,2018,12,470901,0,3,3,16.0,2,2,0,88,2,0,40,-86.65483056,4
613,4,1760,0000000,1,36.16331111,10,12,20,0,11,10,0,11,47,0,I-40,,3,0,0,1,20,1,0,1,0,37,2018,12,470984,0,11,11,283.0,1,2,0,50,2,1,29,-86.61681111,12
614,3,1760,0000000,0,36.04316944,10,42,50,0,13,10,0,13,47,0,CROSSINGS BLVD,,5,0,0,1,55,6,0,4,0,37,2019,1,470003,0,12,12,2.0,1,1,0,18,1,0,2,-86.64683889,1
615,3,1760,0000000,0,36.16025,1,5,8,0,99,1,0,23,47,0,4TH AVE S,,2,0,0,1,8,6,0,1,0,37,2019,1,470009,0,23,23,1.0,3,1,0,99,1,1,19,-86.7767,1
616,4,1760,0000000,0,36.1961,1,8,58,0,18,1,1,18,47,0,SR-45 OLD HICKORY BLVD,,2,0,0,1,50,3,0,1,0,37,2019,1,470017,0,17,17,158.0,2,1,0,15,1,1,0,-86.61966944,9
617,1,1760,0000000,0,36.20816111,1,42,47,0,88,1,0,1,47,0,ANDREW JACKSON PKWY,,1,0,0,1,47,6,1,4,0,37,2019,1,470041,0,1,1,15.0,2,1,0,88,1,0,54,-86.60478889,20
618,1,1760,0000000,0,36.15053889,1,8,36,0,21,1,1,21,47,0,US-31A/41A SR-11 2ND AVE S,US-41/70S SR-1 LAFAYETTE ST,1,0,0,1,36,2,0,1,0,37,2019,1,470066,0,21,21,125.0,3,1,0,50,1,1,40,-86.76785,27
619,3,1760,0000000,1,36.32143056,1,12,48,0,18,1,0,17,47,0,I-24,,7,0,0,1,45,1,0,1,0,37,2019,2,470070,0,17,17,38.0,2,5,0,15,5,1,55,-86.85323056,5
620,6,1760,0000000,0,36.20656944,1,8,26,0,12,1,1,11,47,0,US-431 SR-65 W TRINITY LN,BRICK CHURCH PK,1,0,0,1,26,2,0,1,0,37,2019,2,470079,0,11,11,5.0,1,1,0,2,1,1,32,-86.77791111,1
621,1,1760,0000000,2,36.08496111,1,12,3,0,99,1,0,0,47,0,US-31A/41A SR-11 NOLENSVILLE P,,4,0,0,2,3,2,1,1,0,37,2019,2,470083,0,0,0,74.0,3,2,0,99,2,1,8,-86.72828889,3
622,3,1760,0000000,0,36.06518056,1,8,15,0,88,1,1,21,47,0,HAMILTON CHURCH RD,,1,0,0,1,15,6,0,1,0,37,2019,2,470128,0,21,21,2.0,2,1,0,88,1,0,23,-86.62561944,26
623,1,1760,0000000,0,36.05713889,1,8,17,0,88,1,1,20,47,0,RURAL HILL RD,,4,0,0,1,17,6,0,1,0,37,2019,3,470151,0,20,20,5.0,2,1,0,88,1,0,27,-86.648,10
624,6,1760,0000000,0,36.00223056,1,42,31,0,88,1,0,23,47,0,OLD HARDING PKE,,1,0,0,1,31,6,1,4,0,37,2019,3,470177,0,23,23,8.0,2,1,0,88,1,0,46,-87.0299,22
625,1,1760,0000000,6,36.08923889,1,12,9,0,17,1,0,17,47,0,US-31A/41A SR-11 NOLENSVILLE P,,6,0,0,1,9,2,0,1,0,37,2019,3,470191,0,17,17,78.0,1,2,0,43,2,1,16,-86.7328,24
626,2,1760,0000000,0,36.11106944,1,21,56,0,14,1,0,14,47,0,I-65,,1,0,0,1,56,1,0,4,0,37,2019,4,470192,0,13,13,56.0,1,1,0,26,1,1,8,-86.77103889,1
627,4,1760,0000000,0,36.17068056,1,8,27,0,88,1,1,20,47,0,I-24,,1,0,0,1,30,1,0,1,0,37,2019,3,470194,0,20,20,146.0,3,1,0,88,1,1,40,-86.76736111,27
628,6,1760,0000000,6,36.08906944,1,12,57,0,88,1,0,23,47,0,US-41/70S SR-1 MURFREESBORO RD,RANSOM PL,2,0,0,1,50,2,0,1,0,37,2019,3,470196,0,23,23,266.0,3,2,0,88,2,1,58,-86.64998889,29
629,6,1760,0000000,0,36.15438889,1,25,1,0,19,1,0,19,47,0,I-440,,1,0,1,1,1,1,0,4,0,37,2019,4,470224,0,19,19,2.0,5,1,0,29,1,1,19,-86.82253889,12
630,7,1760,0000000,0,36.13841111,10,42,3,0,88,10,0,3,47,0,ALVIN SPERRY RD,,2,0,0,1,0,6,1,4,0,37,2019,4,470225,0,3,3,28.0,2,1,0,88,1,0,8,-86.56376111,13
631,1,1760,0000000,0,36.21625,2,8,38,0,1,2,1,0,47,0,US-70 SR-24 LEBANON PK,,5,0,0,1,38,2,0,1,0,37,2019,4,470227,0,0,0,255.0,2,1,0,15,1,1,47,-86.58496111,14
632,5,1760,0000000,2,36.13278056,1,12,4,0,3,1,0,3,47,0,SR-255 DONELSON PK,,4,0,0,1,5,3,0,1,0,37,2019,4,470253,0,3,3,85.0,3,2,0,24,2,1,11,-86.66408889,18
633,6,1760,0000000,0,36.20908056,1,42,56,0,15,1,0,15,47,0,SR-12 ASHLAND CITY HWY RAMP,,1,0,0,1,54,3,0,4,0,37,2019,4,470259,0,14,14,64.0,1,1,0,28,1,1,3,-86.87001944,26
634,7,1760,0000000,0,36.08995,2,24,9,0,19,2,0,19,47,0,I-24,,2,0,0,1,9,1,1,4,0,37,2019,5,470291,0,19,19,199.0,3,1,0,49,1,1,18,-86.70325,4
635,5,1760,0000000,0,36.15361111,1,15,14,0,22,1,1,22,47,0,DEMONBREUN ST,,1,0,0,1,14,6,0,1,0,37,2019,5,470332,0,22,22,0.0,3,1,0,27,1,0,19,-86.78835,16
636,5,1760,0000000,6,36.06028889,1,12,43,0,17,1,0,16,47,0,SR-100,HARPETH BEND DR,2,0,0,1,40,3,0,1,0,37,2019,4,470354,0,16,16,82.0,1,2,0,12,2,1,52,-86.91763889,18
637,3,1760,0000000,0,36.16791111,1,7,4,0,9,1,0,9,47,0,S 8TH ST,,1,0,0,1,0,6,0,1,0,37,2019,1,470373,0,9,9,5.0,1,1,0,48,1,0,23,-86.755,22
638,4,1760,0000000,0,36.12233056,1,34,53,0,88,1,0,20,47,0,E THOMPSON LN,LAWNDALE DR,1,0,0,1,53,6,1,4,0,37,2019,5,470379,0,19,19,18.0,3,1,0,88,1,0,1,-86.71761944,29
639,2,1760,0000000,0,36.15366111,1,8,32,0,88,1,1,19,47,0,I-40/65,,1,0,0,1,30,1,0,1,0,37,2019,6,470407,0,19,19,178.0,1,1,0,88,1,1,47,-86.788,10
640,4,1760,0000000,6,36.09953056,1,12,25,0,88,1,0,1,47,0,I-24,,2,0,0,1,30,1,1,1,0,37,2019,6,470408,0,1,1,191.0,3,2,0,88,2,1,46,-86.711,12
641,5,1760,0000000,0,36.1361,1,8,32,0,99,1,1,1,47,0,US-41/70S SR-1 MURFREESBORO RD,,2,0,0,1,40,2,0,1,0,37,2019,6,470423,0,1,1,212.0,2,1,0,99,1,1,56,-86.72541111,13
642,6,1760,0000000,1,36.14031944,1,12,8,0,88,1,0,0,47,0,I-40,,3,0,0,1,20,1,1,8,0,37,2019,6,470431,0,0,0,214.0,3,2,0,88,2,1,40,-86.73096944,14
643,6,1760,0000000,0,36.1802,1,33,25,0,14,1,0,13,47,0,LISCHEY AVE,,4,0,0,1,30,6,0,4,0,37,2019,4,470432,0,13,13,1.0,1,1,0,7,1,0,37,-86.7653,26
644,1,1760,0000000,0,36.13246944,10,8,53,0,88,10,1,23,47,0,US-41/70S SR-1 MURFREESBORO RD,WILHAGAN RD,1,0,0,1,53,2,0,1,0,37,2019,6,470445,0,22,22,216.0,3,1,0,88,1,1,3,-86.71931111,16
645,3,1760,0000000,0,36.15416944,1,41,38,0,88,1,0,10,47,0,I-40 RAMP,,1,0,0,1,38,1,0,8,0,37,2019,6,470446,0,10,10,272.0,1,1,0,88,1,1,51,-86.63056944,18
646,6,1760,0000000,1,36.23323056,1,12,47,0,19,1,0,19,47,0,BRICK CHURCH PK,,2,0,0,1,45,6,0,1,0,37,2019,5,470451,0,18,18,18.0,5,2,0,32,2,0,10,-86.78138889,17
647,1,1760,0000000,6,36.21028889,1,12,25,0,18,1,0,17,47,0,I-65,,5,0,0,1,25,1,0,1,0,37,2019,5,470452,0,17,17,119.0,1,3,0,20,3,1,45,-86.77583056,19
648,4,1760,0000000,0,36.24636111,2,34,21,0,88,2,0,9,47,0,OLD HICKORY BLVD,,1,0,0,1,21,6,0,4,0,37,2019,6,470466,0,9,9,27.0,1,1,0,88,1,0,32,-86.901,19
649,6,1760,0000000,0,36.0452,1,8,2,0,22,1,1,22,47,0,SR-254 OLD HICKORY BLVD,,1,0,0,1,0,3,0,1,0,37,2019,6,470467,0,22,22,115.0,2,1,0,27,1,1,8,-86.71621111,28
650,3,1760,0000000,0,36.1484,1,8,59,0,1,1,1,1,47,0,US-41/70S SR-1 LAFAYETTE ST,CLAIBORNE ST,1,0,0,1,59,2,1,1,0,37,2019,7,470480,0,0,0,190.0,2,1,0,23,1,1,4,-86.76118889,2
651,5,1760,0000000,6,36.1704,1,12,5,0,3,1,0,3,47,0,WOODLAND ST,INTERSTATE DR,3,0,0,1,5,6,0,1,0,37,2019,7,470482,0,3,3,11.0,3,2,0,37,2,0,13,-86.76845,4
652,3,1760,0000000,1,36.27681944,1,12,16,0,88,1,0,22,47,0,SR-45 OLD HICKORY BLVD,I-24 RAMP,3,0,1,1,17,3,1,1,0,37,2019,7,470508,3,22,22,21.0,2,2,0,88,2,1,28,-86.79841111,2
653,4,1760,0000000,0,36.21448889,1,8,36,0,88,1,1,20,47,0,GALLATIN PK,STRATFORD AVE,1,0,0,1,37,6,0,1,0,37,2019,7,470509,0,20,20,36.0,3,1,0,88,1,0,42,-86.73051944,10
654,1,1760,0000000,0,36.09413056,1,26,99,0,88,1,0,99,47,0,BENITA DR,,1,0,0,1,99,6,1,4,0,37,2019,7,470511,0,99,99,9.0,2,1,0,88,1,0,99,-86.71523056,7
655,2,1760,0000000,0,36.15411111,1,33,54,0,15,1,0,15,47,0,CHARLES E DAVIS BLVD,,1,0,0,1,50,6,0,4,0,37,2019,6,470520,0,14,14,0.0,1,2,0,32,2,0,6,-86.76175,24
656,3,1760,0000000,0,36.15596944,1,8,18,0,88,1,1,10,47,0,13TH AVE S,I-40 RAMP,1,0,0,1,20,6,0,1,0,37,2019,7,470526,0,10,10,171.0,1,1,0,88,1,0,42,-86.78883056,16
657,3,1760,0000000,6,36.18883056,1,12,25,0,88,1,0,13,47,0,US-31W/41 SR-11 DICKERSON PK,WHITES CREEK PK,3,0,0,1,30,2,0,1,0,37,2019,7,470527,0,13,13,137.0,1,2,0,88,2,1,40,-86.77316111,16
658,7,1760,0000000,0,36.19626111,2,42,36,0,19,2,0,18,47,0,CHANDLER RD,,2,0,0,1,36,6,1,4,0,37,2019,7,470558,0,18,18,27.0,1,1,0,20,1,0,48,-86.59751111,13
659,4,1760,0000000,6,36.27678056,1,12,50,0,18,1,0,18,47,0,SR-45 OLD HICKORY BLVD,I-24 RAMP,3,0,0,1,51,3,0,1,0,37,2019,7,470560,0,17,17,19.0,1,2,0,17,2,0,1,-86.80101111,24
660,6,1760,0000000,6,36.12761111,1,12,16,0,19,1,0,19,47,0,CRAIGHEAD ST,,2,0,0,1,16,6,0,1,0,37,2019,5,470564,0,19,19,9.0,1,2,0,35,2,0,22,-86.76223889,24
661,1,1760,0000000,0,36.06981944,1,24,22,0,22,1,0,22,47,0,HAYWOOD LN,,2,0,0,1,25,6,1,4,0,37,2019,7,470571,0,22,22,10.0,3,2,0,58,2,0,37,-86.70288056,28
662,2,1760,0000000,1,36.24826111,1,12,52,0,19,1,0,19,47,0,I-65,,3,0,0,1,50,1,0,1,0,37,2019,7,470579,0,18,18,154.0,1,3,0,41,3,1,19,-86.74278056,29
663,1,1760,0000000,1,36.18946111,1,12,20,0,99,1,0,20,47,0,I-65,,3,0,0,1,20,1,0,1,0,37,2019,8,470581,0,20,20,99.0,3,3,0,99,3,1,49,-86.79176111,4
664,3,1760,0000000,1,36.13905,10,12,45,0,88,10,0,18,47,0,US-41/70S SR-1 MURFREESBORO RD,ARLINGTON AVE,2,0,0,1,48,2,1,1,0,37,2019,8,470600,0,18,18,207.0,1,2,0,88,2,1,52,-86.73301111,6
665,5,1760,0000000,0,36.21851111,1,8,20,0,21,1,1,21,47,0,MUSIC VALLEY DR,,1,0,0,1,23,6,0,1,0,37,2019,8,470601,0,21,21,1.0,3,1,0,58,1,0,32,-86.6955,8
666,5,1760,0000000,0,36.07708889,1,8,36,0,21,1,1,20,47,0,US-31A/41A SR-11 NOLENSVILLE P,EDMONSON PK,1,0,0,1,42,2,0,1,0,37,2019,8,470622,0,20,20,68.0,3,1,0,15,1,1,49,-86.72556111,15
667,5,1760,0000000,0,36.22821944,2,1,28,0,16,2,0,15,47,0,SR-155 BRILEY PKWY,,3,0,0,1,28,3,0,1,0,37,2019,7,470628,0,15,15,213.0,1,1,0,10,1,1,45,-86.85673056,11
668,1,1760,0000000,0,36.15345,1,42,23,0,3,1,0,2,47,0,SR-255 DONELSON PK,,4,0,0,2,23,3,0,4,0,37,2019,8,470632,0,2,2,101.0,3,1,0,5,1,1,33,-86.66568889,18
669,4,1760,0000000,0,36.3374,1,42,34,0,88,1,0,22,47,0,LICKTON PKE,,1,0,0,1,30,6,1,4,0,37,2019,8,470636,0,22,22,59.0,2,1,0,88,1,0,50,-86.77681944,21
670,1,1760,0000000,0,36.13601944,1,1,12,0,4,1,0,4,47,0,I-24,,1,0,0,1,10,1,1,3,0,37,2019,8,470645,0,4,4,163.0,3,1,0,38,1,1,19,-86.7271,25
671,6,1760,0000000,6,36.19083889,1,12,31,0,20,1,0,20,47,0,SR-45 OLD HICKORY BLVD,OLD LEBANON DIRT RD,2,0,0,1,31,3,0,1,0,37,2019,8,470656,0,20,20,163.0,2,2,0,58,2,1,34,-86.61535,23
672,7,1760,0000000,0,36.12755,1,24,20,0,23,1,0,23,47,0,I-40,,1,0,0,1,21,1,1,4,0,37,2019,8,470684,0,23,23,94.0,2,1,0,51,1,1,32,-86.90148056,31
673,1,1760,0000000,0,36.20931111,1,8,50,0,20,1,2,19,47,0,US-41A SR-112 CLARKSVILLE PK,,1,0,0,1,50,2,0,1,0,37,2019,9,470702,0,19,19,9.0,3,1,0,15,1,0,57,-86.83935,8
674,6,1760,0000000,0,36.06335,1,30,0,0,88,1,0,21,47,0,US-41/70S SR-1 MURFREESBORO PK,,1,0,0,1,0,2,0,4,0,37,2019,9,470717,0,21,21,288.0,2,1,0,88,1,1,4,-86.62688889,13
675,6,1760,0000000,0,36.17523889,10,8,10,0,20,10,1,20,47,0,MAIN ST,,2,0,0,1,10,6,1,1,0,37,2019,9,470763,0,20,20,3.0,3,1,0,31,1,0,16,-86.75911111,27
676,7,1760,0000000,6,36.13053889,1,12,20,0,23,1,0,22,47,0,I-24,,9,0,0,1,20,1,0,1,0,37,2019,8,470767,0,22,22,167.0,2,3,0,6,3,1,28,-86.72713056,31
677,2,1760,0000000,0,36.0737,1,42,46,0,23,1,0,22,47,0,SR-70,HICKS RD,2,0,0,1,43,3,0,4,0,37,2019,8,470771,0,22,22,72.0,3,1,0,21,1,0,58,-86.9265,26
678,5,1760,0000000,1,36.07223889,1,12,46,0,4,1,0,3,47,0,I-24,,2,0,0,1,46,1,1,1,0,37,2019,10,470773,0,3,3,213.0,3,2,0,33,2,1,54,-86.69171944,3
679,7,1760,0000000,6,36.06741111,1,12,57,0,15,1,0,14,47,0,US-41/70S SR-1 MURFREESBORO PK,FOREST VIEW DR,6,0,0,1,15,2,0,1,0,37,2019,10,470796,0,14,13,285.0,1,2,0,20,2,0,36,-86.63125,5
680,6,1760,0000000,2,36.16403889,1,12,15,0,15,1,0,14,47,0,US-70 SR-24 LEBANON PK,,2,0,0,1,16,2,1,1,0,37,2019,9,470812,0,14,14,175.0,1,2,0,0,2,1,28,-86.69893889,27
681,5,1760,0000000,0,36.15208056,1,8,29,0,88,1,1,8,47,0,US-31 SR-6 8TH AVE S,,1,0,0,1,29,2,0,1,0,37,2019,10,470815,0,8,8,83.0,1,1,0,88,1,1,32,-86.77926944,10
682,1,1760,0000000,0,36.04605,1,8,4,0,19,1,1,19,47,0,US-31A/41A SR-11 NOLENSVILLE P,,2,0,0,1,6,2,0,1,0,37,2019,9,470820,0,19,19,45.0,3,2,0,33,2,1,11,-86.71333889,29
683,5,1760,0000000,0,36.26723056,1,8,23,0,88,1,1,20,47,0,I-24,,1,0,0,1,20,1,0,2,0,37,2019,10,470833,23,20,20,93.0,2,1,0,88,1,1,36,-86.79188056,3
684,3,1760,0000000,6,36.23803889,1,12,55,0,88,1,0,15,47,0,US-41A SR-112 CLARKSVILLE PK,STEVENS LN,6,0,0,1,0,2,0,1,0,37,2019,10,470836,0,15,14,30.0,1,2,0,88,2,0,21,-86.8308,22
685,6,1760,0000000,0,36.15248056,1,8,42,0,23,1,1,22,47,0,US-31A/41 SR-1 LAFAYETTE ST,5TH AVE S,1,0,0,1,42,2,0,1,0,37,2019,10,470862,0,22,22,183.0,3,1,0,1,1,1,51,-86.77323889,4
686,3,1760,0000000,0,36.19801111,1,53,31,0,10,1,0,9,47,0,GALLATIN PK,FAIRWIN AVE,2,0,0,1,33,6,0,4,0,37,2019,10,470863,0,9,9,24.0,1,2,0,15,2,0,43,-86.74153056,29
687,5,1760,0000000,2,36.23376111,10,12,39,0,17,10,0,16,47,0,US-41A SR-112 CLARKSVILLE PK,,3,0,0,1,39,2,0,1,0,37,2019,10,470865,0,16,16,26.0,1,2,0,18,2,0,44,-86.83188056,31
688,5,1760,0000000,0,36.107,10,8,5,0,21,10,1,21,47,0,US-31S/41A SR-11 NOLENSVILLE P,,1,0,0,1,0,2,0,1,0,37,2019,10,470873,0,21,21,91.0,3,1,0,59,1,1,36,-86.74321944,24
689,2,1760,0000000,6,36.19296944,1,12,30,0,17,1,0,16,47,0,US-41A SR-12 ROSA L PARKS BLVD,ATHENS WAY,2,0,0,1,30,2,0,1,0,37,2019,11,470874,0,16,16,20.0,1,2,0,22,2,1,50,-86.80183056,4
690,2,1760,0000000,0,36.12435,1,42,34,0,88,1,0,5,47,0,KERMIT DR,,1,0,0,1,30,6,0,5,0,37,2019,11,470875,0,5,5,4.0,3,1,0,88,1,0,42,-86.70376111,4
691,1,1760,0000000,0,36.08706111,2,8,9,0,0,2,1,23,47,0,US-31A/41A SR-11 NOLENSVILLE P,,1,0,0,1,0,2,0,1,0,37,2019,8,470891,0,23,23,76.0,3,1,0,15,1,1,29,-86.73041111,25
692,3,1760,0000000,2,36.08208056,1,12,29,0,88,1,0,6,47,0,SR-171 HOBSON PK,,2,0,0,2,35,3,0,1,0,37,2019,10,470892,0,6,6,59.0,2,2,0,88,2,0,50,-86.56703056,29
693,1,1760,0000000,0,36.16145,1,8,30,0,88,1,1,11,47,0,I-40,,1,0,0,1,36,1,0,1,0,37,2019,11,470900,0,11,11,171.0,1,1,0,88,1,1,52,-86.79321111,10
694,1,1760,0000000,0,36.06908889,1,8,0,0,22,1,1,21,47,0,US-41/70S SR-1 MURFREESBORO RD,,1,0,0,1,0,2,1,1,0,37,2019,11,470904,0,21,21,283.0,2,1,0,0,1,1,36,-86.6331,10
695,5,1760,0000000,0,36.22803056,1,14,7,0,21,1,0,20,47,0,SR-155 BRILEY PKWY,,2,0,0,1,10,3,0,4,0,37,2019,10,470918,19,20,20,106.0,2,2,0,45,1,1,32,-86.84626111,24
696,6,1760,0000000,0,36.09831944,2,59,50,0,88,2,0,3,47,0,I-24,,1,0,0,1,50,1,0,4,0,37,2019,11,470947,0,3,3,192.0,3,1,0,88,1,1,58,-86.71003889,22
697,4,1760,0000000,0,36.15475,1,30,7,0,88,1,0,3,47,0,I-40,,1,0,0,1,7,1,0,4,0,37,2019,11,470948,0,3,3,195.0,3,1,0,88,1,1,22,-86.76028056,27
698,5,1760,0000000,6,36.08158056,10,12,37,0,20,10,0,19,47,0,US-31/41A SR-11 NOLENSVILLE PK,,3,0,0,2,37,2,0,1,0,37,2019,11,470949,0,19,19,71.0,3,2,0,4,2,1,41,-86.72695,28
699,1,1760,0000000,0,36.1254,10,33,42,0,23,10,0,22,47,0,US-70S SR-1 HARDING RD,,1,0,0,1,48,2,0,4,0,37,2019,12,470950,0,22,22,132.0,3,1,0,23,1,1,57,-86.84706111,1
700,2,1760,0000000,0,36.06701944,1,8,20,0,88,1,1,5,47,0,APACHE TRL,,1,0,0,1,21,6,0,1,0,37,2019,12,470971,0,5,5,18.0,3,1,0,88,1,0,35,-86.68851111,9
701,3,1760,0000000,1,36.09408056,10,12,32,0,7,10,0,6,47,0,I-24,,3,0,0,1,30,1,0,1,0,37,2019,10,470985,0,6,6,196.0,4,3,0,17,3,1,52,-86.70633056,29
702,7,1760,0000000,0,36.13991111,5,24,11,0,8,5,0,8,47,0,I-24,,2,0,0,1,20,1,0,4,0,37,2019,12,471042,0,8,8,214.0,1,1,0,59,1,1,33,-86.72781111,28
703,1,1760,0000000,6,36.1518,2,12,3,0,11,2,0,10,47,0,US-31A/41 SR-1 LAFAYETTE ST,4TH AVE S,8,0,0,1,0,2,0,1,0,37,2019,12,471044,26,10,10,184.0,1,2,0,0,2,1,16,-86.77125,29
704,7,1760,0000000,0,36.04903889,10,8,24,0,14,10,1,13,47,0,SR-254 BELL RD,,1,0,0,1,30,3,0,1,0,37,2019,12,471059,0,13,13,152.0,1,1,0,20,1,1,46,-86.65255,21
705,6,1760,0000000,6,36.18488889,1,12,10,0,17,1,0,17,47,0,US-31W/41 SR-11 DICKERSON PK,,5,0,0,1,8,2,1,1,0,37,2019,12,471069,0,17,17,134.0,5,2,0,36,2,1,17,-86.77368056,27
706,5,1760,0000000,0,36.20406111,10,8,27,0,15,10,1,15,47,0,W TRINITY LN,,2,0,0,1,27,6,0,1,0,37,2019,12,471070,23,15,15,15.0,1,1,0,54,1,0,32,-86.81841111,26
